
Command:
Command: IIS2MDC Calibrate





















IIS2MDC Calibrating: Rotate TDC slowly 3x times about its center axis, pausing at exactly NSEW
16------------4

Mag X: -213.00
Mag Y: 444.00
Mag Z: -40.50


Mag X: -210.00
Mag Y: 444.00
Mag Z: -43.50


Mag X: -213.00
Mag Y: 442.50
Mag Z: -33.00


Mag X: -208.50
Mag Y: 444.00
Mag Z: -37.50


Mag X: -208.50
Mag Y: 451.50
Mag Z: -34.50


Mag X: -208.50
Mag Y: 444.00
Mag Z: -36.00


Mag X: -208.50
Mag Y: 436.50
Mag Z: -34.50


Mag X: -205.50


Mag X: -195.00
Mag Y: 441.00
Mag Z: -39.00


Mag X: -202.50
Mag Y: 442.50
Mag Z: -34.50


Mag X: -198.00
Mag Y: 445.50
Mag Z: -36.00

Mag X: -205.50
Mag Y: 442.50
Mag Z: -34.50


Mag X: -205.50
Mag Y: 442.50
Mag Z: -37.50


Mag X: -202.50
Mag Y: 450.00
Mag Z: -30.00


Mag X: -196.50
Mag Y: 445.50
Mag Z: -28.50


Mag X: -204.00
Mag Y: 439.50
Mag Z: -36.00


Mag X: -205.50
Mag Y: 444.00
Mag Z: -34.50


Mag X: -205.50
Mag Y: 439.50
Mag Z: -30.00


Mag X: -199.50
Mag Y: 442.50
Mag Z: -34.50


Mag X: -202.50
Mag Y: 441.00
Mag Z: -36.00


Mag X: -198.00
Mag Y: 444.00
Mag Z: -34.50


Mag X: -199.50
Mag Y: 445.50
Mag Z: -42.00


Mag X: -204.00
Mag Y: 445.50
Mag Z: -30.00


Mag X: -198.00
Mag Y: 442.50
Mag Z: -36.00


Mag X: -196.50
Mag Y: 442.50
Mag Z: -36.00


Mag X: -202.50
Mag Y: 444.00
Mag Z: -34.50


Mag X: -193.50
Mag Y: 445.50
Mag Z: -33.00


Mag X: -201.00
Mag Y: 441.00
Mag Z: -36.00


Mag X: -204.00
Mag Y: 442.50
Mag Z: -37.50


Mag X: -198.00
Mag Y: 441.00
Mag Z: -34.50


Mag X: -201.00
Mag Y: 438.00
Mag Z: -25.50


Mag X: -205.50
Mag Y: 444.00
Mag Z: -22.50


Mag X: -213.00
Mag Y: 439.50
Mag Z: -1.50


Mag X: -211.50
Mag Y: 445.50
Mag Z: 18.00


Mag X: -214.50
Mag Y: 447.00
Mag Z: 36.00


Mag X: -219.00
Mag Y: 448.50
Mag Z: 54.00


Mag X: -216.00
Mag Y: 436.50
Mag Z: 72.00


Mag X: -208.50
Mag Y: 450.00
Mag Z: 72.00


Mag X: -205.50
Mag Y: 439.50
Mag Z: 84.00


Mag X: -208.50
Mag Y: 442.50
Mag Z: 99.00


Mag X: -210.00
Mag Y: 450.00
Mag Z: 100.50


Mag X: -195.00
Mag Y: 451.50
Mag Z: 123.00


Mag X: -189.00
Mag Y: 448.50
Mag Z: 124.50


Mag X: -175.50
Mag Y: 444.00
Mag Z: 156.00


Mag X: -166.50
Mag Y: 448.50
Mag Z: 154.50


Mag X: -160.50
