
Command:
Command: IIS2MDC Calibrate





















IIS2MDC Calibrating: Rotate TDC slowly 3x times about its center axis, pausing at exactly NSEW
16------------4

Mag X: -193.50
Mag Y: 672.00
Mag Z: -18.00


Mag X: -192.00
Mag Y: 664.50
Mag Z: -16.50


Mag X: -196.50
Mag Y: 673.50
Mag Z: -12.00


Mag X: -186.00
Mag Y: 670.50
Mag Z: -13.50


Mag X: -192.00
Mag Y: 660.00
Mag Z: -13.50


Mag X: -183.00
Mag Y: 667.50
Mag Z: -9.00


Mag X: -193.50
Mag Y: 673.50


Mag X: -195.00
Mag Y: 670.50
Mag Z: -9.00


Mag X: -195.00
Mag Y: 676.50
Mag Z: -15.00


Mag X: -190.50
Mag Y: 663.00
Mag Z: -21.00


Mag X: -193.50
Mag Y: 673.50
Mag Z: -16.50


Mag X: -198.00
Mag Y: 666.00
Mag Z: -21.00


Mag X: -186.00
Mag Y: 660.00
Mag Z: -15.00


Mag X: -187.50
Mag Y: 672.00
Mag Z: -15.00


Mag X: -189.00
Mag Y: 667.50
Mag Z: -13.50


Mag X: -190.50
Mag Y: 658.50
Mag Z: -13.50


Mag X: -187.50
Mag Y: 669.00
Mag Z: -7.50


Mag X: -187.50
Mag Y: 667.50
Mag Z: -10.50


Mag X: -184.50
Mag Y: 664.50
Mag Z: -7.50


Mag X: -172.50
Mag Y: 673.50
Mag Z: 9.00


Mag X: -163.50
Mag Y: 667.50


Mag X: -150.00


Mag X: -144.00
Mag Y: 679.50
Mag Z: 27.00


Mag X: -144.00
Mag Y: 675.00
Mag Z: 39.00


Mag X: -145.50
Mag Y: 681.00
Mag Z: 39.00


Mag X: -138.00
Mag Y: 678.00
Mag Z: 43.50


Mag X: -108.00
Mag Y: 688.50
Mag Z: 61.50


Mag X: -100.50


Mag X: -99.00
Mag Y: 670.50
Mag Z: 72.00


Mag X: -88.50
Mag Y: 678.00
Mag Z: 73.50


Mag X: -76.50
Mag Y: 685.50
Mag Z: 75.00


Mag X: -78.00
Mag Y: 672.00
Mag Z: 69.00


Mag X: -60.00
Mag Y: 678.00
Mag Z: 73.50


Mag X: -58.50
Mag Y: 684.00
Mag Z: 73.50


Mag X: -58.50
Mag Y: 681.00
Mag Z: 73.50


Mag X: -63.00
Mag Y: 687.00
Mag Z: 72.00


Mag X: -55.50
Mag Y: 676.50
Mag Z: 69.00


Mag X: -43.50
Mag Y: 678.00
Mag Z: 78.00


Mag X: -43.50
Mag Y: 687.00
Mag Z: 64.50


Mag X: -37.50
Mag Y: 676.50
Mag Z: 69.00


Mag X: -45.00
Mag Y: 687.00
Mag Z: 70.50


Mag X: -46.50
Mag Y: 685.50
Mag Z: 70.50


Mag X: -48.00
Mag Y: 679.50
Mag Z: 72.00


Mag X: -36.00
Mag Y: 688.50
Mag Z: 66.00


Mag X: -30.00
Mag Y: 685.50
Mag Z: 66.00


Mag X: -27.00
Mag Y: 679.50
Mag Z: 66.00


Mag X: -21.00
