55.25204649,12.68018071,-6.359075379
48.91020849,-1.884577793,8.736045621
53.47966149,-8.999004293,-13.24236388
45.61172649,-30.97166729,-61.49883538
38.90459649,-19.68330029,4.016235621
-8.688489511,2.821574707,2.968248621
-15.83174451,46.40361121,-1.985358879
-0.665979511,52.53467821,-4.747388379
-0.615900511,37.93329721,-79.02336088
-7.782141511,43.02995071,-28.91592538
-2.366514511,43.92765871,10.18805612
4.588967489,42.75926371,10.83362912
4.919870489,65.50334371,14.77029662
26.00320449,30.25754221,8.930091621
36.84709749,11.80461571,13.67071412
52.82866749,5.606603707,6.229835121
40.02984549,18.39643921,8.669432121
44.16227049,17.83734871,13.17751262
43.18574349,20.73092971,19.31896112
44.88956649,11.35808371,24.57446462
12.28191549,-5.616763793,22.71836312
-5.124423511,11.24641021,23.91836162
18.24362649,5.016047707,30.78249062
7.436000489,-10.18064579,18.97562162
22.29224649,-17.83533929,19.66834862
32.64702249,-25.47565529,13.87989662
33.90781749,-8.581618793,24.45927812
43.26070749,21.66433321,22.31303912
36.45363849,4.079825707,27.74218862
32.22087549,-10.32954479,25.13219912
49.43231049,-13.48700729,21.80084462
43.89443349,-16.30627079,17.37407012
11.36486049,-1.468815293,22.95025562
31.53593349,-13.17170129,43.31104412
51.77955549,7.756849207,10.82833112
38.39044149,29.57276821,8.767958121
-14.48947551,56.02452571,4.309611621
15.55323249,46.41269821,11.45200562
14.57565849,41.42921521,14.22448262
16.01686449,39.17325721,16.59320162
18.90500649,36.52393771,17.12580062
22.93695249,34.46971771,19.97799362
25.79177649,34.53196621,18.45432962
18.16735449,44.04226171,16.45013462
46.08319149,-2.217115793,18.15607712
47.34823149,0.054703207,17.89111712
43.20564249,13.20443521,20.07088262
43.47210549,13.25501371,19.51487012
45.05140149,8.802710707,19.55875412
45.29517549,0.334258207,19.19786912
45.32495349,-4.218817793,18.54876212
45.01562649,-6.452995793,17.97007862
42.58093449,-7.959891293,17.73309662
42.86391849,-9.860628293,17.91626462
41.92052049,-9.847594793,17.75264162
40.30229049,-10.77194429,17.74260662
39.21936549,-11.40506879,18.07167212
35.55895749,-14.84169179,16.52897612
31.75774749,-14.35028879,16.33945112
27.30843849,-15.69591479,15.16220462
26.30980449,-14.80434329,15.92851562
23.32389549,-15.38183429,14.71169312
19.00146549,-14.21022779,14.52848612
13.74972249,-12.05415929,14.52707462
7.244588489,-8.275737293,14.74227962
3.371069489,-7.336606793,13.58770412
-1.643655511,-2.498632793,13.19992562
-8.205852511,4.350385207,14.04974312
-13.79974551,12.47878171,13.62655262
-18.33954951,23.14094371,13.14238262
-18.05695551,26.27476771,14.86237562
-18.07225851,26.76471121,14.32007612
-18.18754551,31.25446321,14.33505662
-17.78039451,33.60263971,14.54060012
-16.97835051,35.13550621,14.90159012
-14.62922451,39.69188971,15.56180912
-10.84398351,43.53392821,16.16795762
-0.468432511,45.58261771,17.67248912
3.121217489,46.08384721,17.96755412
6.950930489,45.61355221,18.36845462
15.20150649,43.35496321,18.67786262
21.91997049,39.50466271,19.70980262
35.58204849,26.28791971,19.80039362
45.98159949,8.278625707,20.05330112
46.22415549,1.271545207,19.49553512
36.58753149,-12.86965229,17.80618712
24.56314449,-14.86280429,15.20702162
4.440185489,-6.483847793,13.49112212
-7.840956511,3.784276207,13.21903112
-19.14652251,30.56637721,13.05123212
-0.201084511,46.09357321,17.79281912
19.96147449,39.24777121,18.51594662
32.34281949,29.28371371,19.86602312
42.94671549,-8.065623293,17.57872712
40.42800849,-9.906151793,17.48240162
41.59616649,-10.40076629,17.20956062
44.45486349,-10.41875879,17.91180512
54.05355249,-7.419460793,18.19661762
47.02383849,12.12175921,29.93882462
46.15112049,-2.707020293,32.94154562
42.81960549,-9.514210793,33.20891612
38.27070249,-11.89458929,31.05212462
37.93519449,-10.84699529,32.77055462
31.41785949,-13.34487179,31.87829912
25.80066849,-13.00482029,31.55179562
13.64867949,-10.55889479,29.97487712
1.057325489,-2.985325793,28.44776012
-5.928543511,3.466831207,28.35285362
-12.04393251,11.08436821,27.35807912
-17.73897051,21.56113321,26.23792412
-19.84015251,30.53713771,27.15928112
-19.46211351,33.59489221,27.05500862
-18.98597451,37.95770821,27.15549812
-17.33985051,39.63385171,27.27846812
-16.45500951,42.96172321,27.30192062
-15.52514451,44.35938721,28.27592912
-12.82398951,45.91686121,27.95689862
-7.405491511,49.00224271,28.53747962
-0.970953511,49.70511421,29.76727262
5.266166489,49.25923471,30.39066062
7.376228489,49.02189571,29.50665962
16.27733949,45.67759171,31.19755112
21.78295449,42.33036421,31.07231462
