-56.757069587911005,483.403419022436,-44.66895793767303
-56.721242087911,480.893257522436,-41.18974243767303
-51.815075087911,475.46889752243607,-48.48055543767303
-54.282693587911,483.39615152243607,-44.64039793767303
-59.260005587911,483.31331102243604,-48.274108937673034
-66.647816087911,491.35247552243607,-40.914480437673035
-64.180197587911,483.42522152243606,-44.75463793767303
-71.682248087911,491.07488402243604,-51.70137343767303
-71.65368808791101,491.17225952243604,-48.124782437673026
-54.368373587910995,483.1040250224361,-55.37017093767303
-46.895393087910996,485.884510522436,-48.03393343767303
-51.808827587911,493.91640752243603,-40.64574493767304
-54.275936087911,491.31613802243606,-40.771680437673034
-56.757579587911,493.930942522436,-40.702864937673034
-49.398329087910994,485.79440252243603,-51.63908443767303
-44.264192087911,491.67657002243607,-26.351076437673033
-41.989736087911,490.98767402243607,-51.35865343767303
-46.888125587911,483.27697352243604,-48.13130893767303
-37.040984087911,490.97313902243604,-51.30153343767303
-46.724033087910996,486.46876352243606,-26.574387437673032
-56.778872087911004,491.226030022436,-44.376831437673026
-46.852298087910995,480.766812022436,-44.65209343767303
-44.471379587910995,493.602478522436,-51.289837937673035
-44.356629587911,483.464457022436,-40.94956693767303
-49.419621587910996,483.08949002243605,-55.31305093767303
-46.852298087910995,480.766812022436,-44.65209343767303
-56.735777087911,486.108331522436,-40.99499143767303
-49.391571587910995,493.714389022436,-47.77036693767303
-49.284089087911,486.183904522436,-37.33272043767303
-34.42380808791099,491.4527490224361,-33.39001843767303
-41.882763587911,493.98471302243604,-36.954913937673034
-49.319916587910996,488.69406602243606,-40.811935937673034
-49.40559658791099,488.40193952243607,-51.54170893767303
-44.328069587911,483.561832522436,-37.37297593767303
-44.464112087911,490.994941522436,-51.38721343767303
-37.026449087911,485.758065022436,-51.496284437673026
-39.401120087911,491.36990852243605,-37.02372943767303
-49.284089087911,486.183904522436,-37.33272043767303
-36.869114087910994,481.02986852243606,-33.80808043767303
-47.024168087911,490.71008252243604,-62.145546437673026
-41.874986087911,480.84965252243603,-41.01838243767303
-46.78842058791099,488.8815495224361,-33.630193937673035
-39.479532587910995,488.4702450224361,-47.85087793767303
-44.413749587911,483.269706022436,-48.102748937673034
-51.837387587910996,493.81903202243603,-44.22233593767303
-46.895393087910996,485.884510522436,-48.03393343767303
-41.939373587911,483.26243852243607,-48.07418893767303
-49.384304087911,491.10685202243604,-47.86774243767303
-54.125868587911,489.19547852243613,-22.986100937673033
-49.313159087911004,496.61405252243605,-36.94321843767303
-46.709498087910994,481.25368952243605,-26.769138437673032
-36.797459087910994,476.0095455224361,-26.84964943767303
-41.845916087911,470.41950452243606,-41.40788443767303
-31.998774587910997,478.115670022436,-44.57810893767303
-31.862732087911,470.68256102243606,-30.563871437673033
-34.430055587911,473.005239022436,-41.22482893767303
-29.431451087911,475.7929920224361,-33.91715143767303
