
Command: IIS2MDC Calibrate






















IIS2MDC Calibrating: Rotate TDC slowly 3x times about its center axis, pausing at exactly NSEW
16------------4

Mag X: -196.50
Mag Y: 639.00
Mag Z: -6.00


Mag X: -204.00
Mag Y: 634.50
Mag Z: -15.00


Mag X: -204.00
Mag Y: 628.50
Mag Z: -7.50


Mag X: -202.50
Mag Y: 628.50
Mag Z: -6.00


Mag X: -201.00
Mag Y: 634.50
Mag Z: -9.00


Mag X: -219.00
Mag Y: 639.00
Mag Z: -7.50


Mag X: -210.00
Mag Y: 639.00
Mag Z: -9.00


Mag X: -211.50
Mag Y: 636.00
Mag Z: -13.50


Mag X: -207.00
Mag Y: 625.50
Mag Z: 6.00


Mag X: -204.00
Mag Y: 616.50
Mag Z: -6.00


Mag X: -202.50
Mag Y: 619.50
Mag Z: 6.00


Mag X: -196.50
Mag Y: 616.50
Mag Z: -6.00


Mag X: -229.50
Mag Y: 625.50
Mag Z: -36.00


Mag X: -225.00
Mag Y: 636.00
Mag Z: -48.00


Mag X: -231.00
Mag Y: 646.50
Mag Z: -31.50


Mag X: -234.00
Mag Y: 637.50
Mag Z: -40.50


Mag X: -223.50
Mag Y: 636.00
Mag Z: -34.50


Mag X: -225.00
Mag Y: 643.50
Mag Z: -43.50


Mag X: -225.00
Mag Y: 637.50
Mag Z: -39.00


Mag X: -228.00
Mag Y: 652.50
Mag Z: -31.50


Mag X: -226.50
Mag Y: 648.00
Mag Z: -33.00


Mag X: -223.50
Mag Y: 637.50
Mag Z: -39.00


Mag X: -220.50
Mag Y: 646.50
Mag Z: -33.00


Mag X: -229.50
Mag Y: 643.50
Mag Z: -33.00


Mag X: -225.00
Mag Y: 639.00
Mag Z: -42.00


Mag X: -225.00
Mag Y: 642.00
Mag Z: -33.00


Mag X: -223.50
Mag Y: 640.50
Mag Z: -36.00


Mag X: -223.50
Mag Y: 634.50
Mag Z: -21.00


Mag X: -211.50
Mag Y: 645.00
Mag Z: 3.00


Mag X: -210.00
Mag Y: 642.00
Mag Z: -9.00


Mag X: -208.50
Mag Y: 640.50
Mag Z: -7.50


Mag X: -220.50
Mag Y: 636.00
Mag Z: -10.50


Mag X: -213.00
Mag Y: 640.50
Mag Z: -12.00


Mag X: -217.50
Mag Y: 645.00
Mag Z: -10.50


Mag X: -217.50
Mag Y: 643.50
Mag Z: -24.00


Mag X: -232.50
Mag Y: 637.50
Mag Z: -34.50


Mag X: -235.50
Mag Y: 639.00
Mag Z: -43.50


Mag X: -237.00
Mag Y: 642.00
Mag Z: -51.00


Mag X: -240.00
Mag Y: 636.00
Mag Z: -48.00


Mag X: -235.50
Mag Y: 643.50
Mag Z: -15.00


Mag X: -223.50
Mag Y: 645.00
Mag Z: -7.50


Mag X: -226.50
Mag Y: 640.50
Mag Z: -24.00


Mag X: -211.50
Mag Y: 651.00
Mag Z: -3.00


Mag X: -202.50
Mag Y: 643.50
Mag Z: -6.00


Mag X: -201.00
Mag Y: 643.50
